Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe AXA",296 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
MAAF Assurances",318 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
GMF",370 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
Groupe Admiral",379 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
Groupe Allianz",430 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
Active Assurances",449 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
AMV",472 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/06/1983,41,Célibataire,Fonctionnaire Défense/Intérieur,06/2008,Oui,,,Non,non,non,non,12/2006,,12/2005,CI40343,CITROEN,XSARA,DIES,BER,5,M1,0,21400,10,C,8,10,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,L,1,5000,24170,24313,1,1,11300,11394,Dordogne,24,75,V,P,16,30,6,E,87,C,16/09/2024
"	
Groupe Admiral",688 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
MMA",715 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
Groupe Allianz",766 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
Active Assurances",924 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
Groupe AXA",962 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
Groupe Vilavi",1 039 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
Groupe Vilavi",1 080 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
GMF",1 107 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
MAAF Assurances",1 118 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
AMV",1 678 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,23/02/1993,31,Marié(e),Etudiant,06/2016,Non,20/02/1936,05/2005,Non,non,non,non,06/2024,,03/2024,FO39819,FORD,TRANSIT CUSTOM,GH,MMC,10,K2,0,46062,13,H,5,8,99,16,7,11,10,,,,,,,,,,,,,,,,,,,,,,D,1,2000,66220,66006,2,1,52240,52325,Pyrénées-Orientales,66,76,V,P,8,0.64,0,E,56,E,16/09/2024
"	
Abeille Assurances",172 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
Groupe AXA",190 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
GMF",227 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
MAAF Assurances",251 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
Groupe Admiral",274 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
Groupe Allianz",347 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
AMV",358 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
Groupe Vilavi",399 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
Groupe Vilavi",438 €,5,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/08/1966,58,Concubin(e) / vie maritale,Fonctionnaire hospitalier,11/2001,Non,11/01/1930,08/1975,Non,non,non,non,05/2018,,11/2005,AU18718,AUDI,A4,CARB,CAB,15,M2,0,51070,16,J,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,12500,11300,11427,2,1,16700,16044,Aude,11,76,C,P,22,90,6,A,73,A,16/09/2024
"	
GMF",502 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1967,57,Célibataire,Fonctionnaire hospitalier,03/2016,Non,,,Oui,2000,non,non,09/2021,,02/2005,AU18660,AUDI,A4,CARB,BRK,13,M2,0,41580,14,G,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,76680,76417,2,1,80600,80666,Seine-Maritime,76,28,C,S,8,0.64,3,A,69,D,16/09/2024
"	
Active Assurances",520 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1967,57,Célibataire,Fonctionnaire hospitalier,03/2016,Non,,,Oui,2000,non,non,09/2021,,02/2005,AU18660,AUDI,A4,CARB,BRK,13,M2,0,41580,14,G,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,76680,76417,2,1,80600,80666,Seine-Maritime,76,28,C,S,8,0.64,3,A,69,D,16/09/2024
"	
Groupe AXA",544 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1967,57,Célibataire,Fonctionnaire hospitalier,03/2016,Non,,,Oui,2000,non,non,09/2021,,02/2005,AU18660,AUDI,A4,CARB,BRK,13,M2,0,41580,14,G,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,76680,76417,2,1,80600,80666,Seine-Maritime,76,28,C,S,8,0.64,3,A,69,D,16/09/2024
"	
MAAF Assurances",570 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1967,57,Célibataire,Fonctionnaire hospitalier,03/2016,Non,,,Oui,2000,non,non,09/2021,,02/2005,AU18660,AUDI,A4,CARB,BRK,13,M2,0,41580,14,G,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,76680,76417,2,1,80600,80666,Seine-Maritime,76,28,C,S,8,0.64,3,A,69,D,16/09/2024
"	
Groupe Admiral",578 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1967,57,Célibataire,Fonctionnaire hospitalier,03/2016,Non,,,Oui,2000,non,non,09/2021,,02/2005,AU18660,AUDI,A4,CARB,BRK,13,M2,0,41580,14,G,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,76680,76417,2,1,80600,80666,Seine-Maritime,76,28,C,S,8,0.64,3,A,69,D,16/09/2024
"	
Groupe Allianz",701 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1967,57,Célibataire,Fonctionnaire hospitalier,03/2016,Non,,,Oui,2000,non,non,09/2021,,02/2005,AU18660,AUDI,A4,CARB,BRK,13,M2,0,41580,14,G,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,76680,76417,2,1,80600,80666,Seine-Maritime,76,28,C,S,8,0.64,3,A,69,D,16/09/2024
"	
Active Assurances",268 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
MAAF Assurances",318 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
Groupe Admiral",345 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
GMF",358 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
Groupe Allianz",404 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
MMA",425 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
Groupe AXA",438 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
SOS Malus",463 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
AMV",866 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/06/1997,27,Séparé(e),Fonctionnaire autre,10/2019,Non,,,Non,non,non,non,12/2006,,12/2005,CI36371,CITROEN,JUMPER,DIES,FGN,7,U2,0,28584,11,D,11,11,99,14,9,6,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,61160,61062,1,2,65380,65344,Orne,61,28,P,P,4,0.8,6,A,74,A,16/09/2024
"	
Abeille Assurances",207 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
MMA",229 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
GMF",287 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
MAAF Assurances",345 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
Groupe AXA",366 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
Groupe Admiral",394 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
Active Assurances",430 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
Groupe Allianz",454 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/09/1980,43,Célibataire,Fonctionnaire territorial,07/2005,Non,,,Oui,2007,2004,non,08/2003,,03/2000,RE58088,RENAULT,SCENIC,CARB,MSP,6,M1,0,26000,11,E,8,8,99,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,D,2,10000,81700,81142,2,1,87130,87193,Tarn,81,76,P,P,19,60,6,A,56,A,16/09/2024
"	
Groupe AXA",243 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
GMF",245 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
Active Assurances",310 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
Groupe Admiral",325 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
MMA",343 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
